,period,stateid,sectorid,price,revenue,sales,GDP
2831,2015,OH,ALL,9.98,14885.53718,149213.22396,18206.020741
2833,2015,ND,RES,9.62,467.8947,4862.542,18206.020741
2835,2015,ND,IND,8.07,563.69961,6987.538,18206.020741
2837,2015,KY,IND,5.48,1660.85009,30281.32799,18206.020741
2838,2015,KY,COM,9.44,1848.26199,19589.209,18206.020741
2839,2015,KY,ALL,8.14,6189.45489,76038.62998,18206.020741
2841,2015,KS,RES,12.34,1634.55213,13241.68201,18206.020741
2843,2015,KS,IND,7.61,854.1872,11227.10598,18206.020741
2844,2015,KS,COM,10.1,1553.01848,15380.33901,18206.020741
2845,2015,KS,ALL,10.14,4041.75782,39849.127,18206.020741
2847,2015,IA,RES,11.63,1603.95116,13786.32791,18206.020741
2849,2015,IA,IND,5.9,1255.12169,21289.18401,18206.020741
2850,2015,IA,COM,8.92,1076.7288,12071.78093,18206.020741
2851,2015,IA,ALL,8.35,3935.80165,47147.29285,18206.020741
2852,2015,DC,RES,12.99,324.30895,2497.559,18206.020741
2854,2015,DC,IND,8.78,20.92754,238.232,18206.020741
2855,2015,DC,COM,12.01,987.1066,8221.61,18206.020741
2856,2015,DC,ALL,12.07,1362.38633,11291.23301,18206.020741
2858,2015,DE,RES,13.42,650.83455,4848.998,18206.020741
2860,2015,DE,IND,8.28,201.23515,2430.122,18206.020741
2861,2015,DE,COM,10.25,432.57105,4219.085,18206.020741
2862,2015,DE,ALL,11.17,1284.64075,11498.205,18206.020741
2863,2015,CT,TRA,13.18,25.3992,192.721,18206.020741
2864,2015,CT,RES,20.94,2699.3062,12892.862,18206.020741
2867,2015,AK,IND,14.53,196.3138,1351.529,18206.020741
2868,2015,AK,COM,17.44,481.83869,2763.491,18206.020741
2869,2015,AK,ALL,17.59,1083.42198,6159.204,18206.020741
2871,2015,AL,RES,11.7,3731.83125,31908.53,18206.020741
2873,2015,AL,IND,6.03,2021.31622,33499.182,18206.020741
2874,2015,AL,COM,10.83,2538.645,23437.83099,18206.020741
2875,2015,AL,ALL,9.33,8291.79246,88845.543,18206.020741
2876,2015,VT,COM,14.54,292.3444,2010.568,18206.020741
2877,2015,FL,TRA,8.92,8.5149,95.46001,18206.020741
2878,2015,FL,RES,11.58,14216.58957,122759.47199,18206.020741
2880,2015,FL,IND,8.22,1388.1363,16897.415,18206.020741
2881,2015,FL,COM,9.5,9106.20211,95847.05099,18206.020741
2882,2015,FL,ALL,10.49,24719.44288,235599.39798,18206.020741
2883,2015,DC,TRA,9.0,30.04324,333.832,18206.020741
2884,2015,IL,RES,12.5,5581.10115,44645.638,18206.020741
2886,2015,IL,IND,6.67,2875.4057,43130.67099,18206.020741
2887,2015,IL,COM,9.02,4540.47996,50319.81502,18206.020741
2888,2015,IL,ALL,9.4,13032.63937,138619.97,18206.020741
2890,2015,ID,RES,9.93,799.70009,8054.693,18206.020741
2892,2015,ID,IND,6.6,576.47681,8740.479,18206.020741
2893,2015,ID,COM,7.8,488.5455,6263.642,18206.020741
2894,2015,ID,ALL,8.09,1864.7224,23058.81399,18206.020741
2896,2015,HI,RES,29.6,781.89591,2641.336,18206.020741
2898,2015,HI,IND,23.06,852.0825,3695.554,18206.020741
2899,2015,HI,COM,26.93,854.79059,3174.462,18206.020741
2900,2015,HI,ALL,26.17,2488.769,9511.352,18206.020741
2901,2015,GA,TRA,5.27,9.0035,170.853,18206.020741
2902,2015,GA,RES,11.54,6511.15448,56421.65,18206.020741
2904,2015,GA,IND,5.87,1887.0347,32134.39599,18206.020741
2905,2015,GA,COM,9.89,4662.63691,47151.316,18206.020741
2906,2015,GA,ALL,9.62,13069.82959,135878.215,18206.020741
2907,2015,AR,COM,8.32,1011.1992,12153.23601,18206.020741
2908,2015,AR,ALL,8.19,3804.30779,46465.15402,18206.020741
2909,2015,AZ,TRA,9.4,0.584,6.216,18206.020741
2910,2015,AZ,RES,12.13,4023.3325,33167.205,18206.020741
2912,2015,AZ,IND,6.26,932.6507,14891.56399,18206.020741
2913,2015,AZ,COM,10.39,3042.89396,29284.43097,18206.020741
2914,2015,AZ,ALL,10.34,7999.46117,77349.41596,18206.020741
2915,2015,NE,ALL,8.91,2626.77584,29495.07292,18206.020741
2917,2015,MT,RES,10.88,525.00437,4825.21302,18206.020741
2919,2015,MT,IND,5.32,238.76865,4487.603,18206.020741
2920,2015,MT,COM,10.23,500.51347,4894.09498,18206.020741
2921,2015,MT,ALL,8.9,1264.28649,14206.911,18206.020741
2922,2015,MO,TRA,8.36,1.724,20.622,18206.020741
2923,2015,MO,RES,11.21,3799.96161,33911.75999,18206.020741
2925,2015,MO,IND,6.44,1096.38839,17036.256,18206.020741
2926,2015,MO,COM,9.16,2797.5265,30535.443,18206.020741
2927,2015,MO,ALL,9.44,7695.6005,81504.081,18206.020741
2929,2015,AK,RES,19.83,405.26949,2044.18401,18206.020741
2930,2015,VA,IND,6.95,1218.73561,17537.165,18206.020741
2931,2015,VA,COM,8.21,3969.54463,48347.03699,18206.020741
2932,2015,VA,ALL,9.31,10425.46794,112009.04499,18206.020741
2934,2015,VT,RES,17.09,356.98591,2088.94,18206.020741
2936,2015,VT,IND,10.27,146.02179,1421.60101,18206.020741
2937,2015,NC,ALL,9.37,12547.11898,133847.52299,18206.020741
2938,2015,VT,ALL,14.41,795.3521,5521.10901,18206.020741
2939,2015,UT,TRA,10.05,5.5887,55.62,18206.020741
2940,2015,UT,RES,10.88,992.26351,9117.15299,18206.020741
2942,2015,UT,IND,6.17,580.07361,9404.984,18206.020741
2943,2015,UT,COM,8.62,1001.54179,11614.593,18206.020741
2944,2015,UT,ALL,8.54,2579.46761,30192.34999,18206.020741
2945,2015,TX,TRA,5.34,9.585,179.614,18206.020741
2946,2015,TX,RES,11.56,16838.43435,145651.91301,18206.020741
2948,2015,TX,IND,5.59,6161.02008,110182.265,18206.020741
2949,2015,TX,COM,8.15,11115.26021,136323.562,18206.020741
2950,2015,TX,ALL,8.7,34124.29963,392337.35401,18206.020741
2952,2015,TN,RES,10.3,4291.8798,41667.41099,18206.020741
2954,2015,TN,IND,6.17,1418.4637,22983.145,18206.020741
2955,2015,TN,COM,10.16,3553.0291,34981.55198,18206.020741
2956,2015,TN,ALL,9.3,9263.3726,99632.10797,18206.020741
2958,2015,SD,RES,11.08,506.52228,4571.325,18206.020741
2960,2015,SD,IND,7.37,204.93191,2782.01701,18206.020741
2961,2015,SD,COM,9.16,434.76531,4748.63699,18206.020741
2962,2015,SD,ALL,9.47,1146.2195,12101.979,18206.020741
2964,2015,SC,RES,12.57,3778.45077,30059.188,18206.020741
2966,2015,SC,IND,6.05,1774.03821,29342.051,18206.020741
2967,2015,SC,COM,10.21,2239.6856,21927.007,18206.020741
2968,2015,SC,ALL,9.58,7792.17458,81328.246,18206.020741
2969,2015,RI,TRA,18.54,4.79467,25.868,18206.020741
2970,2015,ND,COM,8.83,554.63271,6278.86799,18206.020741
2971,2015,ND,ALL,8.75,1586.22702,18128.94799,18206.020741
2972,2015,NC,TRA,7.9,0.6836,8.651,18206.020741
2973,2015,NC,RES,11.28,6531.84678,57901.55699,18206.020741
2975,2015,NC,IND,6.51,1804.1211,27701.168,18206.020741
2978,2014,US,IND,7.1,70854.75372,997576.13793,17550.680174
2979,2014,US,COM,10.74,145253.154,1352158.26309,17550.680174
2980,2014,US,ALL,10.44,393096.40974,3764700.267,17550.680174
2982,2014,PACN,RES,29.13,1348.14062,4627.38399,17550.680174
2984,2014,PACN,IND,26.3,1327.93369,5049.464,17550.680174
2985,2014,PACN,COM,26.29,1567.55382,5963.41602,17550.680174
2986,2014,US,TRA,10.45,810.49427,7757.55501,17550.680174
2987,2014,US,RES,12.52,176178.00775,1407208.31097,17550.680174
2989,2014,AK,IND,15.66,212.98779,1359.68,17550.680174
2990,2014,AK,COM,17.09,472.07761,2761.51801,17550.680174
2991,2014,AK,ALL,17.46,1076.13312,6164.812,17550.680174
2993,2014,AL,RES,11.48,3781.91741,32929.598,17550.680174
2995,2014,AL,IND,6.15,2130.8868,34634.82001,17550.680174
2996,2014,AL,COM,10.79,2473.5857,22929.30901,17550.680174
2997,2014,AL,ALL,9.27,8386.3899,90493.72702,17550.680174
2998,2014,AZ,ALL,10.18,7764.4221,76297.68499,17550.680174
3001,2014,CA,IND,12.34,6525.67766,52898.43,17550.680174
3002,2014,CA,COM,15.62,18663.23062,119494.06201,17550.680174
3003,2014,CA,ALL,15.15,39780.32572,262584.78602,17550.680174
3004,2014,AK,RES,19.14,391.06771,2043.61399,17550.680174
3006,2014,NH,IND,11.93,234.89982,1969.064,17550.680174
3007,2014,NH,COM,14.34,640.17301,4464.53,17550.680174
3008,2014,NH,ALL,15.22,1665.7287,10944.081,17550.680174
3009,2014,NV,TRA,9.25,0.768,8.299,17550.680174
3010,2014,NV,RES,12.93,1541.12129,11916.521,17550.680174
3012,2014,NV,IND,7.12,977.31946,13732.695,17550.680174
3013,2014,NV,COM,9.47,892.02921,9418.09101,17550.680174
3014,2014,NV,ALL,9.73,3411.23796,35075.60601,17550.680174
3016,2014,NE,RES,10.4,1043.02249,10028.238,17550.680174
3018,2014,NE,IND,7.47,797.05159,10668.40603,17550.680174
3019,2014,NE,COM,8.73,831.28388,9525.52399,17550.680174
3020,2014,NE,ALL,8.84,2671.35796,30222.16801,17550.680174
3022,2014,MT,RES,10.18,505.96183,4969.243,17550.680174
3024,2014,MT,IND,5.49,232.31373,4229.989,17550.680174
3025,2014,MT,COM,9.64,472.7497,4903.16,17550.680174
3026,2014,MT,ALL,8.59,1211.02526,14102.39199,17550.680174
3027,2014,MO,TRA,7.81,1.7,21.755,17550.680174
3028,2014,MO,RES,10.64,3807.78801,35792.64397,17550.680174
3030,2014,MO,IND,6.36,1106.21808,17398.74697,17550.680174
3031,2014,MO,COM,8.9,2728.70083,30665.25098,17550.680174
3032,2014,MO,ALL,9.11,7644.40693,83878.39692,17550.680174
3034,2014,MS,RES,11.32,2141.26441,18922.09699,17550.680174
3036,2014,MS,IND,6.6,1077.01921,16311.951,17550.680174
3037,2014,MS,COM,10.76,1525.3683,14174.58299,17550.680174
3038,2014,MS,ALL,9.6,4743.65192,49408.63098,17550.680174
3039,2014,MN,TRA,9.79,2.321,23.713,17550.680174
3040,2014,MN,RES,12.01,2737.89473,22791.466,17550.680174
3042,2014,MN,IND,6.72,1551.69049,23076.34801,17550.680174
3043,2014,MN,COM,9.85,2249.0259,22827.84001,17550.680174
3045,2014,ME,IND,8.95,300.41144,3357.48601,17550.680174
3046,2014,ME,COM,12.7,506.14702,3984.57,17550.680174
3047,2014,ME,ALL,12.65,1518.3718,12002.66101,17550.680174
3048,2014,LA,TRA,9.27,1.0677,11.513,17550.680174
3049,2014,LA,RES,9.57,3005.4715,31400.68301,17550.680174
3051,2014,LA,IND,6.05,2099.88111,34723.345,17550.680174
3052,2014,LA,COM,9.1,2229.2099,24492.775,17550.680174
3053,2014,LA,ALL,8.09,7335.63021,90628.31601,17550.680174
3055,2014,KY,RES,10.16,2785.0008,27399.76799,17550.680174
3057,2014,KY,IND,5.68,1832.5173,32282.61599,17550.680174
3058,2014,KY,COM,9.44,1807.97589,19156.54,17550.680174
3059,2014,KY,ALL,8.15,6425.494,78838.92398,17550.680174
3061,2014,KS,RES,12.17,1665.5827,13684.95203,17550.680174
3063,2014,KS,IND,7.8,896.5108,11493.90898,17550.680174
3064,2014,SD,RES,10.47,505.3453,4827.36801,17550.680174
3066,2014,SD,IND,6.99,206.414,2955.034,17550.680174
3067,2014,SD,COM,8.89,406.4204,4572.324,17550.680174
3068,2014,SD,ALL,9.05,1118.17969,12354.726,17550.680174
3070,2014,SC,RES,12.45,3824.28749,30715.986,17550.680174
3072,2014,SC,IND,6.29,1839.96249,29248.186,17550.680174
3073,2014,SC,COM,10.28,2225.5743,21655.59299,17550.680174
3074,2014,SC,ALL,9.67,7889.82428,81619.765,17550.680174
3075,2014,RI,TRA,14.89,4.15797,27.928,17550.680174
3076,2014,RI,RES,17.17,527.11547,3070.347,17550.680174
3078,2014,RI,IND,12.86,114.11071,887.15,17550.680174
3079,2014,RI,COM,14.56,532.57855,3657.679,17550.680174
3080,2014,RI,ALL,15.41,1177.9627,7643.104,17550.680174
3081,2014,PA,TRA,7.65,63.25465,826.752,17550.680174
3082,2014,PA,RES,13.32,7217.83099,54195.33501,17550.680174
3084,2014,PA,IND,7.41,3580.98655,48317.69299,17550.680174
3085,2014,PA,COM,9.73,4215.60566,43347.918,17550.680174
3086,2014,PA,ALL,10.28,15077.67785,146687.698,17550.680174
3087,2014,OR,TRA,9.21,2.1599,23.447,17550.680174
3088,2014,OR,RES,10.47,1948.7318,18617.61301,17550.680174
3090,2014,OR,IND,5.97,755.41542,12654.47499,17550.680174
3091,2014,OR,COM,8.75,1403.69067,16039.41801,17550.680174
3092,2014,OR,ALL,8.68,4109.99779,47334.95301,17550.680174
3094,2014,OK,RES,10.03,2343.199,23351.14401,17550.680174
3096,2014,OK,IND,5.85,1038.88359,17773.45599,17550.680174
3097,2014,OK,COM,8.09,1654.31422,20448.77402,17550.680174
3098,2014,OK,ALL,8.18,5036.3968,61573.37402,17550.680174
3099,2014,OH,TRA,8.78,3.64581,41.534,17550.680174
3100,2014,OH,RES,12.5,6598.18126,52804.33401,17550.680174
3102,2014,OH,IND,6.77,3440.91736,50829.251,17550.680174
3103,2014,OH,COM,9.83,4618.2927,47004.594,17550.680174
3104,2014,OH,ALL,9.73,14661.03713,150679.71301,17550.680174
3106,2014,ND,RES,9.15,490.07111,5357.51401,17550.680174
3108,2014,ND,IND,7.62,569.8695,7478.721,17550.680174
3109,2014,ND,COM,8.79,474.7234,5403.497,17550.680174
3110,2014,ND,ALL,8.41,1534.66401,18239.73201,17550.680174
3111,2014,NC,TRA,7.84,0.6799,8.67,17550.680174
3112,2014,NC,RES,11.1,6511.38288,58649.99399,17550.680174
3114,2014,NC,IND,6.5,1751.82939,26964.54899,17550.680174
3115,2014,NC,COM,8.75,4157.7475,47509.56298,17550.680174
3116,2014,NC,ALL,9.33,12421.63967,133132.77596,17550.680174
3117,2014,NY,TRA,13.82,394.18038,2853.21,17550.680174
3118,2014,DC,TRA,8.8,29.11898,330.998,17550.680174
3119,2014,DC,RES,12.74,263.97283,2072.205,17550.680174
3121,2014,DC,IND,8.41,20.36714,242.149,17550.680174
3122,2014,DC,COM,12.19,1042.41857,8548.237,17550.680174
3123,2014,DC,ALL,12.11,1355.87752,11193.589,17550.680174
3125,2014,DE,RES,13.29,617.40043,4644.841,17550.680174
3127,2014,DE,IND,8.58,214.19701,2496.33799,17550.680174
3128,2014,FL,COM,9.87,9169.9858,92925.67,17550.680174
3129,2014,FL,ALL,10.77,24339.33612,226078.111,17550.680174
3130,2014,HI,COM,34.21,1095.4762,3201.898,17550.680174
3131,2014,HI,ALL,33.43,3167.49501,9475.452,17550.680174
3132,2014,GA,TRA,6.98,11.527,165.134,17550.680174
3133,2014,GA,RES,11.65,6659.46382,57167.387,17550.680174
3135,2014,GA,IND,6.64,2115.6587,31849.136,17550.680174
3136,2014,GA,COM,10.36,4827.0245,46608.275,17550.680174
3137,2014,GA,ALL,10.03,13613.67402,135789.932,17550.680174
3138,2014,FL,TRA,9.25,8.76,94.753,17550.680174
3139,2014,FL,RES,11.89,13854.5382,116535.263,17550.680174
3141,2014,FL,IND,7.9,1306.05212,16522.425,17550.680174
3142,2014,NY,RES,20.07,10031.31616,49974.914,17550.680174
3144,2014,NY,IND,6.58,1184.25492,18002.976,17550.680174
3145,2014,NY,COM,16.12,12340.77639,76540.813,17550.680174
3146,2014,NY,ALL,16.25,23950.52785,147371.91299,17550.680174
3148,2014,NM,RES,12.28,812.03379,6611.97001,17550.680174
3150,2014,NM,IND,6.61,497.5924,7526.898,17550.680174
3151,2014,NM,COM,10.27,921.8982,8976.354,17550.680174
3152,2014,NM,ALL,9.65,2231.5244,23115.222,17550.680174
3153,2014,NJ,TRA,10.43,31.57454,302.79,17550.680174
3154,2014,NJ,RES,15.78,4400.22762,27892.58201,17550.680174
3156,2014,NJ,IND,11.38,855.75692,7516.616,17550.680174
3157,2014,NJ,COM,13.15,5015.62934,38154.09,17550.680174
3158,2014,NJ,ALL,13.95,10303.18843,73866.07801,17550.680174
3160,2014,NH,RES,17.53,790.65588,4510.487,17550.680174
3161,2014,KS,COM,10.13,1558.21131,15382.74498,17550.680174
3162,2014,KS,ALL,10.16,4120.3048,40561.606,17550.680174
3164,2014,IA,RES,11.16,1610.03563,14426.58197,17550.680174
3166,2014,IA,IND,5.71,1166.90451,20436.173,17550.680174
3167,2014,IA,COM,8.67,1070.31924,12339.09801,17550.680174
3168,2014,IA,ALL,8.15,3847.25938,47201.85298,17550.680174
3169,2014,IN,TRA,10.2,2.091,20.506,17550.680174
3170,2014,IN,RES,11.46,3861.63549,33703.965,17550.680174
3172,2014,IN,IND,6.97,3419.48461,49088.42701,17550.680174
3173,2014,IN,COM,9.96,2403.01823,24129.60602,17550.680174
3174,2014,IN,ALL,9.06,9686.22933,106942.50403,17550.680174
3175,2014,IL,TRA,6.85,39.85284,581.666,17550.680174
3176,2014,IL,RES,11.91,5481.12471,46009.45799,17550.680174
3178,2014,IL,IND,6.85,3037.24549,44329.68301,17550.680174
3179,2014,IL,COM,9.26,4687.91011,50619.48003,17550.680174
3180,2014,IL,ALL,9.36,13246.13314,141540.28703,17550.680174
3182,2014,ID,RES,9.72,791.09879,8134.91301,17550.680174
3184,2014,ID,IND,6.4,573.8883,8970.46,17550.680174
3185,2014,ID,COM,7.78,476.4813,6127.911,17550.680174
3186,2014,ID,ALL,7.93,1841.46839,23233.28401,17550.680174
3188,2014,HI,RES,37.04,957.07291,2583.77,17550.680174
3190,2014,HI,IND,30.22,1114.9459,3689.784,17550.680174
3191,2014,MN,ALL,9.52,6540.93211,68719.36702,17550.680174
3192,2014,MI,TRA,9.43,0.4001,4.245,17550.680174
3193,2014,MI,RES,14.46,4846.49583,33514.991,17550.680174
3195,2014,MI,IND,7.68,2491.11287,32445.935,17550.680174
3196,2014,MI,COM,10.87,4060.03084,37348.92701,17550.680174
3197,2014,MI,ALL,11.03,11398.03963,103314.09801,17550.680174
3198,2014,MA,TRA,8.76,31.63639,360.983,17550.680174
3199,2014,MA,RES,17.39,3490.56921,20071.15999,17550.680174
3201,2014,MA,IND,12.74,1014.26229,7960.941,17550.680174
3202,2014,MA,COM,14.68,3827.05138,26076.20801,17550.680174
3203,2014,MA,ALL,15.35,8363.51927,54469.292,17550.680174
3204,2014,MD,TRA,8.5,46.24574,543.94,17550.680174
3205,2014,MD,RES,13.63,3746.11456,27487.63301,17550.680174
3207,2014,MD,IND,9.04,347.69245,3847.954,17550.680174
3208,2014,MD,COM,11.15,3324.58357,29804.342,17550.680174
3209,2014,MD,ALL,12.1,7464.63632,61683.86901,17550.680174
3211,2014,ME,RES,15.27,711.81335,4660.605,17550.680174
3212,2014,PACN,ALL,27.13,4243.62812,15640.264,17550.680174
3213,2014,PACC,TRA,8.91,76.58594,859.79501,17550.680174
3214,2014,PACC,RES,13.64,19506.71079,143061.251,17550.680174
3216,2014,PACC,IND,9.08,8492.38712,93565.67999,17550.680174
3217,2014,PACC,COM,13.6,22380.48488,164573.79002,17550.680174
3218,2014,PACC,ALL,12.55,50456.16873,402060.51602,17550.680174
3219,2014,MTN,TRA,10.49,13.9518,133.02201,17550.680174
3220,2014,MTN,RES,11.67,10946.16179,93787.94202,17550.680174
3222,2014,MTN,IND,6.68,5650.41865,84578.54299,17550.680174
3223,2014,MTN,COM,9.65,9058.38243,93898.29703,17550.680174
3224,2014,MTN,ALL,9.42,25668.91466,272397.80404,17550.680174
3225,2014,WSC,TRA,5.44,10.0256,184.43,17550.680174
3226,2014,WSC,RES,11.12,23817.77136,214092.69003,17550.680174
3228,2014,WSC,IND,6.1,10868.61761,178313.01399,17550.680174
3229,2014,WSC,COM,8.26,16228.166,196361.67702,17550.680174
3230,2014,WSC,ALL,8.65,50924.58057,588951.81104,17550.680174
3231,2014,ESC,TRA,8.57,0.0996,1.162,17550.680174
3232,2014,ESC,RES,10.76,13100.20511,121789.71097,17550.680174
3234,2014,ESC,IND,6.13,6589.13689,107411.85699,17550.680174
3235,2014,ESC,COM,10.34,9283.691,89757.78201,17550.680174
3236,2014,ESC,ALL,9.08,28973.1326,318960.51197,17550.680174
3237,2014,SAT,TRA,8.4,112.97362,1345.512,17550.680174
3238,2014,SAT,RES,11.74,41752.1386,355707.75299,17550.680174
3240,2014,SAT,IND,6.75,9568.50383,141700.67898,17550.680174
3241,2014,SAT,COM,9.68,29710.1746,306877.06196,17550.680174
3242,2014,SAT,ALL,10.07,81143.79065,805631.00593,17550.680174
3243,2014,WNC,TRA,8.84,4.021,45.468,17550.680174
3244,2014,WNC,RES,11.09,11859.73997,106908.76398,17550.680174
3246,2014,WNC,IND,6.73,6294.65897,93507.33799,17550.680174
3247,2014,WNC,COM,9.25,9318.68495,100716.27897,17550.680174
3248,2014,WNC,ALL,9.12,27477.10489,301177.84894,17550.680174
3249,2014,ENC,TRA,7.1,45.98975,647.951,17550.680174
3250,2014,ENC,RES,12.65,23783.58941,187958.46,17550.680174
3252,2014,WV,IND,5.87,753.0853,12828.949,17550.680174
3253,2014,WV,COM,7.99,629.4683,7876.429,17550.680174
3254,2014,WV,ALL,7.65,2502.2512,32696.106,17550.680174
3255,2014,WA,TRA,8.48,0.4014,4.734,17550.680174
3256,2014,WA,RES,8.67,3040.58619,35082.95799,17550.680174
3258,2014,WA,IND,4.32,1211.29404,28012.775,17550.680174
3259,2014,WA,COM,7.97,2313.56359,29040.31,17550.680174
3260,2014,WA,ALL,7.13,6565.84522,92140.77699,17550.680174
3261,2014,VA,TRA,8.24,16.642,202.017,17550.680174
3262,2014,VA,RES,11.1,5155.2808,46443.716,17550.680174
3264,2014,VA,IND,6.89,1219.65924,17700.99299,17550.680174
3265,2014,VA,COM,8.15,3892.71484,47751.655,17550.680174
3266,2014,VA,ALL,9.17,10284.29687,112098.38099,17550.680174
3268,2014,VT,RES,17.47,370.67271,2121.347,17550.680174
3270,2014,VT,IND,10.23,145.11079,1417.994,17550.680174
3272,2014,ENC,IND,7.07,14179.34622,200504.84503,17550.680174
3273,2014,ENC,COM,10.02,18327.7282,182860.10105,17550.680174
3274,2014,ENC,ALL,9.85,56336.65357,571971.35707,17550.680174
3275,2014,MAT,TRA,12.28,489.00957,3982.752,17550.680174
3276,2014,MAT,RES,16.39,21649.37477,132062.83102,17550.680174
3278,2014,MAT,IND,7.61,5620.99839,73837.28498,17550.680174
3279,2014,MAT,COM,13.65,21572.0114,158042.821,17550.680174
3280,2014,MAT,ALL,13.41,49331.39413,367925.689,17550.680174
3281,2014,NEW,TRA,10.38,57.8374,557.463,17550.680174
3282,2014,NEW,RES,17.82,8414.17533,47211.52498,17550.680174
3284,2014,NEW,IND,11.84,2262.75235,19107.433,17550.680174
3285,2014,NEW,COM,14.7,7806.27672,53107.03801,17550.680174
3286,2014,NEW,ALL,15.45,18541.0418,119983.45899,17550.680174
3288,2014,WY,RES,10.5,288.8792,2752.31302,17550.680174
3290,2014,WY,IND,6.61,686.23728,10381.47101,17550.680174
3291,2014,WY,COM,8.88,355.2964,4000.291,17550.680174
3292,2014,WY,ALL,7.76,1330.41289,17134.07502,17550.680174
3294,2014,WI,RES,13.67,2996.15212,21925.712,17550.680174
3296,2014,WI,IND,7.52,1790.5859,23811.549,17550.680174
3297,2014,WI,COM,10.77,2558.47632,23757.49399,17550.680174
3298,2014,WI,ALL,10.57,7345.21434,69494.75499,17550.680174
3300,2014,WV,RES,9.34,1119.6976,11990.728,17550.680174
3301,2014,AR,TRA,11.35,0.0489,0.431,17550.680174
3302,2014,AR,RES,9.51,1753.28351,18441.11901,17550.680174
3304,2014,AR,IND,6.02,1002.4282,16650.718,17550.680174
3305,2014,AR,COM,8.05,964.79499,11988.033,17550.680174
3306,2014,AR,ALL,7.9,3720.5556,47080.30101,17550.680174
3308,2014,AZ,RES,11.9,3848.9984,32346.07899,17550.680174
3310,2014,AZ,IND,6.46,947.68259,14661.727,17550.680174
3311,2014,AZ,COM,10.13,2967.74111,29289.879,17550.680174
3312,2014,CA,RES,16.25,14517.3928,89360.68,17550.680174
3313,2014,DE,COM,10.5,440.65723,4197.298,17550.680174
3314,2014,DE,ALL,11.22,1272.25467,11338.47699,17550.680174
3315,2014,CT,TRA,13.08,22.04304,168.552,17550.680174
3316,2014,CT,RES,19.75,2523.34872,12777.579,17550.680174
3318,2014,CO,IND,7.47,1129.36979,15110.18799,17550.680174
3319,2014,CO,COM,10.08,2029.0529,20129.36001,17550.680174
3320,2014,CO,ALL,10.06,5369.17027,53396.52101,17550.680174
3321,2014,CA,TRA,8.9,74.02464,831.61401,17550.680174
3322,2014,CT,IND,12.92,453.95731,3514.798,17550.680174
3323,2014,CT,COM,15.55,2004.62907,12893.53101,17550.680174
3324,2014,CT,ALL,17.05,5003.97814,29354.46,17550.680174
3325,2014,CO,TRA,10.79,6.91,64.041,17550.680174
3326,2014,CO,RES,12.18,2203.83758,18092.93201,17550.680174
3328,2014,VT,COM,14.56,295.6977,2030.52,17550.680174
3329,2014,VT,ALL,14.57,811.4812,5569.86099,17550.680174
3330,2014,UT,TRA,10.34,6.2738,60.68201,17550.680174
3331,2014,UT,RES,10.65,954.2309,8963.971,17550.680174
3333,2014,UT,IND,6.08,606.0151,9965.115,17550.680174
